"indicator","reportyear","FIPS","County_Name","County_FIPS","supermkts_d","supermkts_n","supermkts_pct","supermkts_se_pct","supermkts_rse","supermkts_pctile","source","version","notes"
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6099003001,"Stanislaus",6099,9397,3344.872119,35.59510609,0.493923815,1.387617203,40.34389837,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6099003002,"Stanislaus",6099,6818,2983.721843,43.7624207,0.600807685,1.372884945,46.20813551,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6099003100,"Stanislaus",6099,4000,127.960725,3.199018125,0.278239149,8.697642147,15.6679071,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6099003201,"Stanislaus",6099,5055,3599.259998,71.2019782,0.636893443,2.211587476,65.57166688,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6099003202,"Stanislaus",6099,16007,6613.004148,41.3132014,0.389188198,0.942043185,44.27049917,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6099003300,"Stanislaus",6099,5077,24.477479,0.482124857,0.097213533,20.16355963,11.84396253,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6099003400,"Stanislaus",6099,1601,0,0,0,NA,2.399589375,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6099003500,"Stanislaus",6099,10720,4287.865282,39.9987433,0.473157746,1.182931529,43.28243295,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6099003603,"Stanislaus",6099,3952,209.559439,5.302617384,0.356455783,6.722261057,17.43872706,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6099003604,"Stanislaus",6099,8092,2497.932571,30.86916178,0.513535407,1.663587146,36.62261003,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6099003605,"Stanislaus",6099,8007,2772.230322,34.62258426,0.531690256,1.535674667,39.53548056,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6099003606,"Stanislaus",6099,10838,0,0,0,NA,2.399589375,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6099003700,"Stanislaus",6099,4796,1813.485699,37.81246245,0.700212039,1.851802272,41.93506993,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6099003802,"Stanislaus",6099,5860,4763.592674,81.28997737,0.509456197,2.722905298,72.44963429,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6099003803,"Stanislaus",6099,3004,2191.207454,72.94299116,0.810553549,2.995724893,66.85486975,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6099003804,"Stanislaus",6099,6450,6265.010326,97.13194304,0.207823697,7.246149587,84.04978827,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6099003805,"Stanislaus",6099,2667,2366.358467,88.7273516,0.61239302,5.432556737,77.80059027,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6099003904,"Stanislaus",6099,4374,535.519508,12.24324435,0.495620371,4.048113042,22.75118696,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6099003905,"Stanislaus",6099,3871,3041.341456,78.5673329,0.659549703,3.077310441,70.65315026,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6099003906,"Stanislaus",6099,4880,493.296078,10.10852619,0.43151238,4.268796179,21.14718337,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6099003907,"Stanislaus",6099,7460,2862.809676,38.37546483,0.563033504,1.467170513,42.30719877,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6099003908,"Stanislaus",6099,2226,544.332486,24.45339111,0.910991772,3.725421017,32.08007186,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6099003909,"Stanislaus",6099,5980,2588.410999,43.28446487,0.640717301,1.480247713,45.83600667,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6099004000,"Stanislaus",6099,3822,0.857399,0.022433255,0.024224347,107.9840955,10.02181445,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6101050101,"Sutter",6101,6438,313.653521,4.871909304,0.268304836,5.507180444,17.1435904,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6101050102,"Sutter",6101,4559,3755.495486,82.37542194,0.564317339,3.201877156,73.12973181,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6101050201,"Sutter",6101,3249,3113.43504,95.8274866,0.350807656,8.407586092,82.9462338,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6101050202,"Sutter",6101,4037,2175.009792,53.87688363,0.784569066,1.70103221,53.67637624,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6101050301,"Sutter",6101,2403,784.24554,32.63610237,0.956501954,2.930809394,37.98280508,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6101050302,"Sutter",6101,6071,137.083625,2.25800733,0.190665954,8.443991826,14.69267291,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6101050401,"Sutter",6101,4783,3e-06,6.27e-08,3.62e-05,57735.02879,4.965995124,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6101050402,"Sutter",6101,3970,0,0,0,NA,2.399589375,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6101050403,"Sutter",6101,3585,0,0,0,NA,2.399589375,"USDA_FARA2017","Wed06Dec17",""
"Percentage of the urban population residing less than 1/2 mile from a supermarket/large grocery store, or the percent of the rural population living less than 1 miles from a supermarket/large grocery store",2015,6101050501,"Sutter",6101,6182,2561.244374,41.43067574,0.626515204,1.512201268,44.3731554,"USDA_FARA2017","Wed06Dec17",""
